Model:  BertLarge
Date:  04/07/24
Time:  10:28

WARNING: apt does not have a stable CLI interface. Use with caution in scripts.

Listing...
sambaflow/focal,focal,now 1.17.7-27 amd64 [installed,upgradable to: 1.18.7-38]
Machine State Before: 
Platform: DataScale SN30-8

Physical Inventory:
Component Name                        | Serial Number       | Inventory State | Functional State
Iteration:   1%|          | 24/2555 [00:23<35:25,  1.19it/s]2024-04-07 10:29:23,998 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:25|global_step:25|average_loss:11.02964|step_loss:11.02964|step_ns_loss:0.68228|step_mlm_loss:10.34736|learning_rate:3.36e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|          | 25/2555 [00:23<35:25,  1.19it/s]2024-04-07 10:29:24,839 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:26|global_step:26|average_loss:11.01214|step_loss:11.01214|step_ns_loss:0.68420|step_mlm_loss:10.32794|learning_rate:3.50e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|          | 26/2555 [00:24<35:23,  1.19it/s]2024-04-07 10:29:25,678 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:27|global_step:27|average_loss:10.99051|step_loss:10.99051|step_ns_loss:0.68034|step_mlm_loss:10.31016|learning_rate:3.64e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|          | 27/2555 [00:25<35:22,  1.19it/s]2024-04-07 10:29:26,517 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:28|global_step:28|average_loss:10.96107|step_loss:10.96107|step_ns_loss:0.67860|step_mlm_loss:10.28247|learning_rate:3.78e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|          | 28/2555 [00:26<35:21,  1.19it/s]2024-04-07 10:29:27,358 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:29|global_step:29|average_loss:10.96544|step_loss:10.96544|step_ns_loss:0.67419|step_mlm_loss:10.29125|learning_rate:3.92e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|          | 29/2555 [00:27<35:21,  1.19it/s]2024-04-07 10:29:28,197 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:30|global_step:30|average_loss:10.93416|step_loss:10.93416|step_ns_loss:0.67691|step_mlm_loss:10.25725|learning_rate:4.06e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|          | 30/2555 [00:28<35:19,  1.19it/s]2024-04-07 10:29:29,036 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:31|global_step:31|average_loss:10.91834|step_loss:10.91834|step_ns_loss:0.67281|step_mlm_loss:10.24554|learning_rate:4.20e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|          | 31/2555 [00:28<35:18,  1.19it/s]2024-04-07 10:29:29,874 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:32|global_step:32|average_loss:10.93407|step_loss:10.93407|step_ns_loss:0.67812|step_mlm_loss:10.25596|learning_rate:4.34e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|▏         | 32/2555 [00:29<35:16,  1.19it/s]2024-04-07 10:29:30,713 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:33|global_step:33|average_loss:10.87755|step_loss:10.87755|step_ns_loss:0.65715|step_mlm_loss:10.22040|learning_rate:4.48e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|▏         | 33/2555 [00:30<35:15,  1.19it/s]2024-04-07 10:29:31,552 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:34|global_step:34|average_loss:10.90958|step_loss:10.90958|step_ns_loss:0.68086|step_mlm_loss:10.22872|learning_rate:4.62e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|▏         | 34/2555 [00:31<35:15,  1.19it/s]2024-04-07 10:29:32,391 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:35|global_step:35|average_loss:10.91950|step_loss:10.91950|step_ns_loss:0.69345|step_mlm_loss:10.22605|learning_rate:4.76e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|▏         | 35/2555 [00:32<35:15,  1.19it/s]2024-04-07 10:29:33,231 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:36|global_step:36|average_loss:10.87366|step_loss:10.87366|step_ns_loss:0.67828|step_mlm_loss:10.19537|learning_rate:4.90e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|▏         | 36/2555 [00:33<35:13,  1.19it/s]2024-04-07 10:29:34,070 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:37|global_step:37|average_loss:10.86738|step_loss:10.86738|step_ns_loss:0.67722|step_mlm_loss:10.19016|learning_rate:5.04e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|▏         | 37/2555 [00:34<35:13,  1.19it/s]2024-04-07 10:29:34,909 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:38|global_step:38|average_loss:10.82790|step_loss:10.82790|step_ns_loss:0.65892|step_mlm_loss:10.16898|learning_rate:5.18e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   1%|▏         | 38/2555 [00:34<35:11,  1.19it/s]2024-04-07 10:29:35,747 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:39|global_step:39|average_loss:10.83418|step_loss:10.83418|step_ns_loss:0.66806|step_mlm_loss:10.16612|learning_rate:5.32e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 39/2555 [00:35<35:10,  1.19it/s]2024-04-07 10:29:36,586 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:40|global_step:40|average_loss:10.81359|step_loss:10.81359|step_ns_loss:0.67102|step_mlm_loss:10.14257|learning_rate:5.46e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 40/2555 [00:36<35:09,  1.19it/s]2024-04-07 10:29:37,425 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:41|global_step:41|average_loss:10.78712|step_loss:10.78712|step_ns_loss:0.66443|step_mlm_loss:10.12269|learning_rate:5.60e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 41/2555 [00:37<35:08,  1.19it/s]2024-04-07 10:29:38,262 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:42|global_step:42|average_loss:10.79889|step_loss:10.79889|step_ns_loss:0.69083|step_mlm_loss:10.10807|learning_rate:5.74e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 42/2555 [00:38<35:07,  1.19it/s]2024-04-07 10:29:39,101 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:43|global_step:43|average_loss:10.80497|step_loss:10.80497|step_ns_loss:0.68245|step_mlm_loss:10.12252|learning_rate:5.88e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 43/2555 [00:39<35:06,  1.19it/s]2024-04-07 10:29:39,940 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:44|global_step:44|average_loss:10.79780|step_loss:10.79780|step_ns_loss:0.67213|step_mlm_loss:10.12567|learning_rate:6.02e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 44/2555 [00:39<35:05,  1.19it/s]2024-04-07 10:29:40,779 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:45|global_step:45|average_loss:10.78723|step_loss:10.78723|step_ns_loss:0.67789|step_mlm_loss:10.10934|learning_rate:6.16e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 45/2555 [00:40<35:05,  1.19it/s]2024-04-07 10:29:41,619 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:46|global_step:46|average_loss:10.72371|step_loss:10.72371|step_ns_loss:0.67319|step_mlm_loss:10.05053|learning_rate:6.30e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 46/2555 [00:41<35:05,  1.19it/s]2024-04-07 10:29:42,458 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:47|global_step:47|average_loss:10.75578|step_loss:10.75578|step_ns_loss:0.67256|step_mlm_loss:10.08322|learning_rate:6.44e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 47/2555 [00:42<35:04,  1.19it/s]2024-04-07 10:29:43,297 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:48|global_step:48|average_loss:10.72327|step_loss:10.72327|step_ns_loss:0.68263|step_mlm_loss:10.04064|learning_rate:6.58e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 48/2555 [00:43<35:04,  1.19it/s]2024-04-07 10:29:44,136 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:49|global_step:49|average_loss:10.69760|step_loss:10.69760|step_ns_loss:0.66516|step_mlm_loss:10.03244|learning_rate:6.72e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 49/2555 [00:44<35:02,  1.19it/s]2024-04-07 10:29:44,974 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:50|global_step:50|average_loss:10.66714|step_loss:10.66714|step_ns_loss:0.67540|step_mlm_loss:9.99174|learning_rate:6.86e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 50/2555 [00:44<35:00,  1.19it/s]2024-04-07 10:29:45,813 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:51|global_step:51|average_loss:10.68647|step_loss:10.68647|step_ns_loss:0.67676|step_mlm_loss:10.00972|learning_rate:7.00e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 51/2555 [00:45<35:00,  1.19it/s]2024-04-07 10:29:46,651 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:52|global_step:52|average_loss:10.68766|step_loss:10.68766|step_ns_loss:0.68045|step_mlm_loss:10.00721|learning_rate:7.14e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 52/2555 [00:46<34:59,  1.19it/s]2024-04-07 10:29:47,490 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:53|global_step:53|average_loss:10.64198|step_loss:10.64198|step_ns_loss:0.66675|step_mlm_loss:9.97523|learning_rate:7.28e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 53/2555 [00:47<34:58,  1.19it/s]2024-04-07 10:29:48,329 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:54|global_step:54|average_loss:10.65815|step_loss:10.65815|step_ns_loss:0.68205|step_mlm_loss:9.97609|learning_rate:7.42e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 54/2555 [00:48<34:58,  1.19it/s]2024-04-07 10:29:49,169 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:55|global_step:55|average_loss:10.64166|step_loss:10.64166|step_ns_loss:0.67273|step_mlm_loss:9.96893|learning_rate:7.56e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 55/2555 [00:49<34:57,  1.19it/s]2024-04-07 10:29:50,008 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:56|global_step:56|average_loss:10.60834|step_loss:10.60834|step_ns_loss:0.67360|step_mlm_loss:9.93474|learning_rate:7.70e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 56/2555 [00:49<34:56,  1.19it/s]2024-04-07 10:29:50,847 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:57|global_step:57|average_loss:10.60721|step_loss:10.60721|step_ns_loss:0.66908|step_mlm_loss:9.93813|learning_rate:7.84e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 57/2555 [00:50<34:55,  1.19it/s]2024-04-07 10:29:51,686 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:58|global_step:58|average_loss:10.62688|step_loss:10.62688|step_ns_loss:0.67371|step_mlm_loss:9.95317|learning_rate:7.98e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 58/2555 [00:51<34:55,  1.19it/s]2024-04-07 10:29:52,526 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:59|global_step:59|average_loss:10.59569|step_loss:10.59569|step_ns_loss:0.66145|step_mlm_loss:9.93424|learning_rate:8.12e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 59/2555 [00:52<34:54,  1.19it/s]2024-04-07 10:29:53,364 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:60|global_step:60|average_loss:10.55775|step_loss:10.55775|step_ns_loss:0.67336|step_mlm_loss:9.88440|learning_rate:8.26e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 60/2555 [00:53<34:53,  1.19it/s]2024-04-07 10:29:54,203 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:61|global_step:61|average_loss:10.53146|step_loss:10.53146|step_ns_loss:0.65945|step_mlm_loss:9.87200|learning_rate:8.40e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 61/2555 [00:54<34:52,  1.19it/s]2024-04-07 10:29:55,042 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:62|global_step:62|average_loss:10.56977|step_loss:10.56977|step_ns_loss:0.67859|step_mlm_loss:9.89118|learning_rate:8.54e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 62/2555 [00:54<34:51,  1.19it/s]2024-04-07 10:29:55,882 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:63|global_step:63|average_loss:10.51324|step_loss:10.51324|step_ns_loss:0.66455|step_mlm_loss:9.84869|learning_rate:8.68e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   2%|▏         | 63/2555 [00:55<34:51,  1.19it/s]2024-04-07 10:29:56,721 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:64|global_step:64|average_loss:10.50703|step_loss:10.50703|step_ns_loss:0.66934|step_mlm_loss:9.83769|learning_rate:8.82e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 64/2555 [00:56<34:51,  1.19it/s]2024-04-07 10:29:57,562 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:65|global_step:65|average_loss:10.50771|step_loss:10.50771|step_ns_loss:0.66576|step_mlm_loss:9.84196|learning_rate:8.96e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 65/2555 [00:57<34:50,  1.19it/s]2024-04-07 10:29:58,402 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:66|global_step:66|average_loss:10.49023|step_loss:10.49023|step_ns_loss:0.67860|step_mlm_loss:9.81163|learning_rate:9.10e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 66/2555 [00:58<34:49,  1.19it/s]2024-04-07 10:29:59,241 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:67|global_step:67|average_loss:10.47003|step_loss:10.47003|step_ns_loss:0.66792|step_mlm_loss:9.80210|learning_rate:9.24e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 67/2555 [00:59<34:48,  1.19it/s]2024-04-07 10:30:00,081 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:68|global_step:68|average_loss:10.49733|step_loss:10.49733|step_ns_loss:0.67361|step_mlm_loss:9.82371|learning_rate:9.38e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 68/2555 [01:00<34:48,  1.19it/s]2024-04-07 10:30:00,920 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:69|global_step:69|average_loss:10.42432|step_loss:10.42432|step_ns_loss:0.66991|step_mlm_loss:9.75442|learning_rate:9.52e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 69/2555 [01:00<34:46,  1.19it/s]2024-04-07 10:30:01,759 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:70|global_step:70|average_loss:10.45160|step_loss:10.45160|step_ns_loss:0.68141|step_mlm_loss:9.77019|learning_rate:9.66e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 70/2555 [01:01<34:45,  1.19it/s]2024-04-07 10:30:02,597 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:71|global_step:71|average_loss:10.39809|step_loss:10.39809|step_ns_loss:0.65495|step_mlm_loss:9.74314|learning_rate:9.80e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 71/2555 [01:02<34:44,  1.19it/s]2024-04-07 10:30:03,437 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:72|global_step:72|average_loss:10.42966|step_loss:10.42966|step_ns_loss:0.68207|step_mlm_loss:9.74759|learning_rate:9.94e-07|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 72/2555 [01:03<34:43,  1.19it/s]2024-04-07 10:30:04,275 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:73|global_step:73|average_loss:10.41978|step_loss:10.41978|step_ns_loss:0.68829|step_mlm_loss:9.73149|learning_rate:1.01e-06|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 73/2555 [01:04<34:41,  1.19it/s]2024-04-07 10:30:05,113 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:74|global_step:74|average_loss:10.38343|step_loss:10.38343|step_ns_loss:0.67027|step_mlm_loss:9.71315|learning_rate:1.02e-06|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 74/2555 [01:05<34:40,  1.19it/s]2024-04-07 10:30:05,953 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:75|global_step:75|average_loss:10.39621|step_loss:10.39621|step_ns_loss:0.68117|step_mlm_loss:9.71504|learning_rate:1.04e-06|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 75/2555 [01:05<34:41,  1.19it/s]2024-04-07 10:30:06,793 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:76|global_step:76|average_loss:10.37926|step_loss:10.37926|step_ns_loss:0.66675|step_mlm_loss:9.71251|learning_rate:1.05e-06|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 76/2555 [01:06<34:40,  1.19it/s]2024-04-07 10:30:07,632 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:77|global_step:77|average_loss:10.37297|step_loss:10.37297|step_ns_loss:0.67245|step_mlm_loss:9.70051|learning_rate:1.06e-06|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 77/2555 [01:07<34:39,  1.19it/s]2024-04-07 10:30:08,472 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:78|global_step:78|average_loss:10.34419|step_loss:10.34419|step_ns_loss:0.67491|step_mlm_loss:9.66928|learning_rate:1.08e-06|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 78/2555 [01:08<34:39,  1.19it/s]2024-04-07 10:30:09,311 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:79|global_step:79|average_loss:10.33849|step_loss:10.33849|step_ns_loss:0.66576|step_mlm_loss:9.67274|learning_rate:1.09e-06|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
Iteration:   3%|▎         | 79/2555 [01:09<34:38,  1.19it/s]2024-04-07 10:30:10,151 - apps.nlp.transformers_on_rdu.tasks.lm_tasks.bert_mlperf_trainer - Process ID 194540 - info     - epoch:0|local_step:80|global_step:80|average_loss:10.31380|step_loss:10.31380|step_ns_loss:0.66525|step_mlm_loss:9.64855|learning_rate:1.11e-06|eval_step:0.00000|validation_average_loss:0.00000|validation_total_loss:0.00000|validation_mlm_loss:0.00000|validation_ns_loss:0.00000
